fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,c_label,worms_on_sample,photos,photos_caption,photos_url,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
81b0aef5-b48d-41e3-b55e-45e886e216f1,2021-10-22 15:49:52 UTC,2021-10-22 15:53:17 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 15:53:52 UTC,2021-10-22 15:53:52 UTC,1,,2021OctoberHawaii,,42.0565417,-87.6737295,POINT (-87.6737295 42.0565417),3707b2c0-74cc-488f-9a09-5807816210a2,Yes,654e1283-6de3-4678-a8e2-b3d5264b39f3,,https://web.fulcrumapp.com/photos/view?photos=654e1283-6de3-4678-a8e2-b3d5264b39f3,2021-10-22,10:49,156.748172528993,17.963,,,337.08112
cf92becc-f38f-40bb-a763-f4f81578f66b,2021-10-22 15:54:30 UTC,2021-10-22 15:57:23 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:16 UTC,2021-10-22 16:09:16 UTC,1,,2021OctoberHawaii,,42.0565425,-87.6737312,POINT (-87.6737312 42.0565425),3a00a947-095e-4657-8b66-2ef880f78572,Yes,382afcf0-9e51-4f7e-8ca1-3bf3d7c3feb8,,https://web.fulcrumapp.com/photos/view?photos=382afcf0-9e51-4f7e-8ca1-3bf3d7c3feb8,2021-10-22,10:54,156.668715115655,14.4,,,21.088491
82de1c08-a6a6-41e3-b433-38b9048b611b,2021-10-22 15:57:28 UTC,2021-10-22 15:58:37 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:17 UTC,2021-10-22 16:09:17 UTC,1,,2021OctoberHawaii,,42.0565417,-87.6737276,POINT (-87.6737276 42.0565417),4785131f-785b-43fc-b394-9d5f42d9ef00,Tracks,8a55b897-51b3-4a85-9d2a-b41cc592377d,,https://web.fulcrumapp.com/photos/view?photos=8a55b897-51b3-4a85-9d2a-b41cc592377d,2021-10-22,10:57,155.819978260052,14.334,,,159.72888
15478d45-f365-4f95-a20b-4ebe9c856307,2021-10-22 15:59:01 UTC,2021-10-22 15:59:46 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:17 UTC,2021-10-22 16:09:17 UTC,1,,2021OctoberHawaii,,42.0565481,-87.6737341,POINT (-87.6737341 42.0565481),770311c2-2ff4-4fad-90f1-ac51c17d6df4,No,cf40e7d3-dd22-4ee1-9d42-c269c641dbf3,,https://web.fulcrumapp.com/photos/view?photos=cf40e7d3-dd22-4ee1-9d42-c269c641dbf3,2021-10-22,10:59,155.755980563742,20.1,,,
d0289e6f-8535-4281-b71a-7de82606a63e,2021-10-22 15:59:48 UTC,2021-10-22 16:03:57 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:18 UTC,2021-10-22 16:09:18 UTC,1,,2021OctoberHawaii,,42.0565397,-87.6737358,POINT (-87.6737358 42.0565397),2068fc91-df42-422d-84ce-5930d3558694,Yes,a85236cb-9faa-4356-ac3e-bf335175503c,,https://web.fulcrumapp.com/photos/view?photos=a85236cb-9faa-4356-ac3e-bf335175503c,2021-10-22,10:59,155.803328096155,20.0,,,43.270447
816befe8-168c-4469-a57c-64fad7a92a13,2021-10-22 16:04:05 UTC,2021-10-22 16:04:34 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:19 UTC,2021-10-22 16:09:19 UTC,1,,2021OctoberHawaii,,42.0565491,-87.6737316,POINT (-87.6737316 42.0565491),321cd5bc-b9a6-4317-8064-f922b531df58,No,ce1917ea-5124-4da6-84cc-f567f59a654b,,https://web.fulcrumapp.com/photos/view?photos=ce1917ea-5124-4da6-84cc-f567f59a654b,2021-10-22,11:04,155.539695771353,20.0,,,355.9288
4775fce5-e0d6-445b-8530-26fa29dce802,2021-10-22 16:05:03 UTC,2021-10-22 16:05:22 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:19 UTC,2021-10-22 16:09:19 UTC,1,,2021OctoberHawaii,,42.0565388,-87.6737355,POINT (-87.6737355 42.0565388),cb1024ad-9d0a-4af1-87da-d0f39ad9ab13,No,96cab241-8149-44a4-82ca-d47f43e0f459,,https://web.fulcrumapp.com/photos/view?photos=96cab241-8149-44a4-82ca-d47f43e0f459,2021-10-22,11:05,155.535301681947,20.0,,,212.27753
56ae2461-0768-4b26-9d20-f5ebccbb6d88,2021-10-22 16:05:34 UTC,2021-10-22 16:06:00 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:20 UTC,2021-10-22 16:09:20 UTC,1,,2021OctoberHawaii,,42.0565445,-87.6737314,POINT (-87.6737314 42.0565445),4d12d57d-5124-46d2-a208-ab5601fae84d,No,5567f5c5-50d7-4d65-a993-af66d9669d1f,,https://web.fulcrumapp.com/photos/view?photos=5567f5c5-50d7-4d65-a993-af66d9669d1f,2021-10-22,11:05,155.666373566316,20.0,,,250.88567
f310d5a7-4d48-464a-b7be-a82435a3d4b8,2021-10-22 16:06:14 UTC,2021-10-22 16:06:40 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:21 UTC,2021-10-22 16:09:21 UTC,1,,2021OctoberHawaii,,42.0565392,-87.6737351,POINT (-87.6737351 42.0565392),9d3d341c-f4f8-4e69-9af2-849706c0c7af,No,2b468b42-e2be-48e2-8c10-fdb91b61aed4,,https://web.fulcrumapp.com/photos/view?photos=2b468b42-e2be-48e2-8c10-fdb91b61aed4,2021-10-22,11:06,155.701311482469,20.0,,,243.27179
273d4f34-ee5c-4139-9bfa-b4bf78516076,2021-10-22 16:06:53 UTC,2021-10-22 16:07:10 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:22 UTC,2021-10-22 16:09:22 UTC,1,,2021OctoberHawaii,,42.0565396,-87.6737341,POINT (-87.6737341 42.0565396),2792d2bf-60bd-4e4b-a368-c3e66d39ca65,No,d85a8865-e11d-4b59-8a9e-568539afa1a0,,https://web.fulcrumapp.com/photos/view?photos=d85a8865-e11d-4b59-8a9e-568539afa1a0,2021-10-22,11:06,155.762626992982,20.1,,,197.84833
f50948d2-a8b1-4bf4-bc1e-ab3292bfb9bf,2021-10-22 16:07:29 UTC,2021-10-22 16:08:04 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:09:23 UTC,2021-10-22 16:09:23 UTC,1,,2021OctoberHawaii,,42.0565393,-87.6737325,POINT (-87.6737325 42.0565393),3b2869c8-ffe4-4aad-9f18-509a762b8cf8,No,d58f5264-7105-4a87-aea6-f3319a75c7a8,,https://web.fulcrumapp.com/photos/view?photos=d58f5264-7105-4a87-aea6-f3319a75c7a8,2021-10-22,11:07,155.685671046692,20.0,,,30.095865
a1a486dd-93a8-4780-817a-6b3ae307aed7,2021-10-22 16:09:24 UTC,2021-10-22 16:10:30 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:48 UTC,2021-10-22 16:21:48 UTC,1,,2021OctoberHawaii,,42.0565392,-87.6737381,POINT (-87.6737381 42.0565392),366817cc-5ce6-4c3f-a733-10000727586d,Tracks,73c3485e-f8b9-44da-94ea-2fc6a48428a6,,https://web.fulcrumapp.com/photos/view?photos=73c3485e-f8b9-44da-94ea-2fc6a48428a6,2021-10-22,11:09,155.762388786651,20.4,,,329.66006
975ef95a-4219-4e73-8e5c-b62029f5ce8c,2021-10-22 16:10:41 UTC,2021-10-22 16:11:06 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:49 UTC,2021-10-22 16:21:49 UTC,1,,2021OctoberHawaii,,42.0565269,-87.6737889,POINT (-87.6737889 42.0565269),92c3730b-84c3-4738-8337-68f6827d6d3b,No,65f5e83b-bed4-4033-a12f-8f30719b89dd,,https://web.fulcrumapp.com/photos/view?photos=65f5e83b-bed4-4033-a12f-8f30719b89dd,2021-10-22,11:10,155.833592727552,39.6,,,256.33813
b0c556c8-ed07-4f56-b94d-c2138de9dfc9,2021-10-22 16:11:09 UTC,2021-10-22 16:12:41 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:49 UTC,2021-10-22 16:21:49 UTC,1,,2021OctoberHawaii,,42.0565391,-87.6737365,POINT (-87.6737365 42.0565391),2de7e1cc-a982-4af2-bc44-5575345523bb,Tracks,76139340-363e-4bf0-8edd-1764288a5f2d,,https://web.fulcrumapp.com/photos/view?photos=76139340-363e-4bf0-8edd-1764288a5f2d,2021-10-22,11:11,155.876358770284,20.0,,,232.33194
196e9556-db05-4531-91c8-4ca0d766ea59,2021-10-22 16:12:43 UTC,2021-10-22 16:13:16 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:50 UTC,2021-10-22 16:21:50 UTC,1,,2021OctoberHawaii,,42.0565367,-87.6737335,POINT (-87.6737335 42.0565367),c1d07fab-8b1f-4308-b3d6-ca85388cc029,No,7430b523-9989-4fea-86e8-d301f79fb472,,https://web.fulcrumapp.com/photos/view?photos=7430b523-9989-4fea-86e8-d301f79fb472,2021-10-22,11:12,155.601191853953,16.039,,,
d96432f1-83b4-447c-a9ec-377bd3955091,2021-10-22 16:13:43 UTC,2021-10-22 16:14:03 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:51 UTC,2021-10-22 16:21:51 UTC,1,,2021OctoberHawaii,,42.0565375,-87.6737253,POINT (-87.6737253 42.0565375),ffcd75c7-d9f7-4d0f-8281-7841a17eb150,No,b43416ed-cbfc-4dfc-9363-758a0e0af725,,https://web.fulcrumapp.com/photos/view?photos=b43416ed-cbfc-4dfc-9363-758a0e0af725,2021-10-22,11:13,155.699865186999,20.1,,,102.72897
761e4e17-2b5c-43d7-9d1a-2d2c7554056b,2021-10-22 16:14:16 UTC,2021-10-22 16:18:11 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:51 UTC,2021-10-22 16:21:51 UTC,1,,2021OctoberHawaii,,42.0565388,-87.6737247,POINT (-87.6737247 42.0565388),5929cd21-fbdd-4397-95cb-2be2da276e73,Yes,f222fadf-cd35-4dd5-868c-f981213eb4c5,,https://web.fulcrumapp.com/photos/view?photos=f222fadf-cd35-4dd5-868c-f981213eb4c5,2021-10-22,11:14,155.788656096949,14.111,,,120.374504
ff588b12-5623-4e90-a878-40e48414facc,2021-10-22 16:18:17 UTC,2021-10-22 16:18:48 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:52 UTC,2021-10-22 16:21:52 UTC,1,,2021OctoberHawaii,,42.0565374,-87.6737313,POINT (-87.6737313 42.0565374),1e8fcb10-7bf8-44f9-8ed5-7dbf8d0c477a,No,bbca4ef1-8204-4d0c-b6a6-b3b6fb78e99b,,https://web.fulcrumapp.com/photos/view?photos=bbca4ef1-8204-4d0c-b6a6-b3b6fb78e99b,2021-10-22,11:18,155.888461652341,38.05,,,66.02209
030909d9-0d6f-485f-a231-3561fbcc3dc7,2021-10-22 16:19:11 UTC,2021-10-22 16:19:47 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:53 UTC,2021-10-22 16:21:53 UTC,1,,2021OctoberHawaii,,42.0565389,-87.6737338,POINT (-87.6737338 42.0565389),0c6ae462-6e82-4655-8a10-f251a0723307,No,a13fa0ad-beb4-4867-a7b1-94405e77a34b,,https://web.fulcrumapp.com/photos/view?photos=a13fa0ad-beb4-4867-a7b1-94405e77a34b,2021-10-22,11:19,156.102029501534,20.0,,,293.13986
5adbbf4c-0af4-4ed8-ab10-7e002091e174,2021-10-22 16:19:58 UTC,2021-10-22 16:20:34 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:54 UTC,2021-10-22 16:21:54 UTC,1,,2021OctoberHawaii,,42.0565383,-87.6737348,POINT (-87.6737348 42.0565383),e1a1ecfc-9401-440a-8058-dd4bd38b9366,Tracks,8837ab61-41ab-4464-87ba-9134c3905c8b,,https://web.fulcrumapp.com/photos/view?photos=8837ab61-41ab-4464-87ba-9134c3905c8b,2021-10-22,11:19,156.184572884308,20.0,,,280.3686
960e6c0c-99db-4be9-a221-88cb8dc565bb,2021-10-22 16:20:44 UTC,2021-10-22 16:21:15 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:21:54 UTC,2021-10-22 16:21:54 UTC,1,,2021OctoberHawaii,,42.056538,-87.6737318,POINT (-87.6737318 42.056538),032c828b-1c91-4bc4-b4b6-01fcea717b76,No,39d482d8-ebd8-47af-ae58-c41dd89ea7d3,,https://web.fulcrumapp.com/photos/view?photos=39d482d8-ebd8-47af-ae58-c41dd89ea7d3,2021-10-22,11:20,156.025246511973,20.0,,,93.87765
2eb287d2-06df-4328-8b6d-83d00b9a05c0,2021-10-22 16:22:44 UTC,2021-10-22 16:25:19 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:47 UTC,2021-10-22 16:49:47 UTC,1,,2021OctoberHawaii,,42.0565412,-87.6737327,POINT (-87.6737327 42.0565412),5261e4f0-6730-46a5-a744-f331fb3420d2,Yes,df31a35e-638a-4ac2-944d-7b49ead37848,,https://web.fulcrumapp.com/photos/view?photos=df31a35e-638a-4ac2-944d-7b49ead37848,2021-10-22,11:22,155.876382371393,12.839,,,
0a6cbbed-c1a6-4d2f-9f7d-b451bbc48e13,2021-10-22 16:25:23 UTC,2021-10-22 16:25:48 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:47 UTC,2021-10-22 16:49:47 UTC,1,,2021OctoberHawaii,,42.0565377,-87.6737234,POINT (-87.6737234 42.0565377),96e51a90-bc87-4bcc-a988-08d1e6badf56,No,fee033d8-18ae-4879-b342-0a3b337f576f,,https://web.fulcrumapp.com/photos/view?photos=fee033d8-18ae-4879-b342-0a3b337f576f,2021-10-22,11:25,155.959935835116,25.749,,,86.859726
7bdbe64b-6143-48fe-8478-0ae526e7c482,2021-10-22 16:25:54 UTC,2021-10-22 16:26:15 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:48 UTC,2021-10-22 16:49:48 UTC,1,,2021OctoberHawaii,,42.0565411,-87.6737332,POINT (-87.6737332 42.0565411),2684cee7-29c1-4559-8342-2f541cd0d1e8,No,11b70609-81a0-4876-ac6c-e1229d974d54,,https://web.fulcrumapp.com/photos/view?photos=11b70609-81a0-4876-ac6c-e1229d974d54,2021-10-22,11:25,156.052813193226,20.0,,,208.08023
ede55252-9648-4d09-a97c-b15ccc31c2fc,2021-10-22 16:26:20 UTC,2021-10-22 16:26:40 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:48 UTC,2021-10-22 16:49:48 UTC,1,,2021OctoberHawaii,,42.0565388,-87.6737349,POINT (-87.6737349 42.0565388),7cf045eb-b9e5-40e6-8ff8-9d4aa9aec501,No,deb6c538-8387-4aee-9cc7-8ca3b989cced,,https://web.fulcrumapp.com/photos/view?photos=deb6c538-8387-4aee-9cc7-8ca3b989cced,2021-10-22,11:26,155.934702552534,20.1,,,83.54954
c632283b-6234-4db7-821b-d64918ae75a5,2021-10-22 16:26:43 UTC,2021-10-22 16:27:14 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:49 UTC,2021-10-22 16:49:49 UTC,1,,2021OctoberHawaii,,42.0565388,-87.6737307,POINT (-87.6737307 42.0565388),897b2cc2-b8ac-4116-b872-6ce0c61761ff,No,ef7757fc-284f-48a9-9e3f-c98dca8bffa0,,https://web.fulcrumapp.com/photos/view?photos=ef7757fc-284f-48a9-9e3f-c98dca8bffa0,2021-10-22,11:26,155.884739155304,20.0,,,168.04881
21929a37-e449-471f-9e23-8e3354bac79e,2021-10-22 16:27:28 UTC,2021-10-22 16:31:11 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:50 UTC,2021-10-22 16:49:50 UTC,1,,2021OctoberHawaii,,42.0565342,-87.6737501,POINT (-87.6737501 42.0565342),66741956-fcfc-445b-8bfd-376135040217,Yes,44b47580-2351-4271-8036-549df75a5904,,https://web.fulcrumapp.com/photos/view?photos=44b47580-2351-4271-8036-549df75a5904,2021-10-22,11:27,156.015809256493,28.45,,,96.52666
8c49b477-464c-4e61-9daf-8aa7833e4672,2021-10-22 16:31:20 UTC,2021-10-22 16:32:10 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:50 UTC,2021-10-22 16:49:50 UTC,1,,2021OctoberHawaii,,42.0565395,-87.673734,POINT (-87.673734 42.0565395),faecb78a-dd57-4d4a-a669-8e5f0f3813dd,No,46e45dcf-a988-443b-b341-4a64e2040e38,,https://web.fulcrumapp.com/photos/view?photos=46e45dcf-a988-443b-b341-4a64e2040e38,2021-10-22,11:31,156.373570897079,21.6,,,
2fc91d2e-f736-4c25-bb51-93031df9b4c4,2021-10-22 16:32:12 UTC,2021-10-22 16:33:42 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:51 UTC,2021-10-22 16:49:51 UTC,1,,2021OctoberHawaii,,42.0565368,-87.6737243,POINT (-87.6737243 42.0565368),24f24806-1ca5-4369-bea3-f9d99fb79ce6,Yes,b31a2a89-1f5a-4aab-af78-cd149175216c,,https://web.fulcrumapp.com/photos/view?photos=b31a2a89-1f5a-4aab-af78-cd149175216c,2021-10-22,11:32,156.705047798467,16.662,,,
fb24f8de-9261-41a3-842c-1f11a91e4a5f,2021-10-22 16:33:49 UTC,2021-10-22 16:34:15 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:51 UTC,2021-10-22 16:49:51 UTC,1,,2021OctoberHawaii,,42.0565448,-87.6737368,POINT (-87.6737368 42.0565448),10c85825-d293-4180-865b-f0caf216ce1a,No,d3385132-5313-4ed6-8967-efb60efef6f1,,https://web.fulcrumapp.com/photos/view?photos=d3385132-5313-4ed6-8967-efb60efef6f1,2021-10-22,11:33,156.968489644664,20.0,,,173.62186
5b23bdb8-5827-4bf4-b731-c0d44d30d6ad,2021-10-22 16:34:27 UTC,2021-10-22 16:35:24 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:52 UTC,2021-10-22 16:49:52 UTC,1,,2021OctoberHawaii,,42.0565393,-87.6737327,POINT (-87.6737327 42.0565393),37adba8e-54f4-4a7d-86ab-b3717bf50163,Tracks,6d1e9de2-cb53-473e-95af-696223ee7edb,,https://web.fulcrumapp.com/photos/view?photos=6d1e9de2-cb53-473e-95af-696223ee7edb,2021-10-22,11:34,156.916627492912,20.0,,,233.81529
7baa70fe-0682-4bba-b461-25ca2c4e6c51,2021-10-22 16:35:33 UTC,2021-10-22 16:36:16 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:52 UTC,2021-10-22 16:49:52 UTC,1,,2021OctoberHawaii,,42.05655,-87.6737427,POINT (-87.6737427 42.05655),060bc386-258e-44ff-899d-554acd7e9d03,No,5e3f66b9-def3-4716-9aee-d6b5a47f68d5,,https://web.fulcrumapp.com/photos/view?photos=5e3f66b9-def3-4716-9aee-d6b5a47f68d5,2021-10-22,11:35,157.342229948476,60.0,,,329.65494
f410e05e-a55a-48c6-89a3-93580682087e,2021-10-22 16:36:26 UTC,2021-10-22 16:38:40 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:53 UTC,2021-10-22 16:49:53 UTC,1,,2021OctoberHawaii,,42.0565394,-87.6737347,POINT (-87.6737347 42.0565394),aa41eb16-916e-42ab-92d3-4224c9f7290b,Yes,7a0ca17f-c40e-4716-859a-f06f92c57312,,https://web.fulcrumapp.com/photos/view?photos=7a0ca17f-c40e-4716-859a-f06f92c57312,2021-10-22,11:36,157.399462171463,20.0,,,285.78415
08d7b73b-8116-4094-b51e-b40b33e1e71d,2021-10-22 16:38:45 UTC,2021-10-22 16:39:52 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-10-22 16:49:53 UTC,2021-10-22 16:49:53 UTC,1,,2021OctoberHawaii,,42.0565471,-87.6737371,POINT (-87.6737371 42.0565471),f028b045-a614-4861-9148-8298b856b278,Tracks,af5b912c-7752-4d21-89f9-1b46bede10b2,,https://web.fulcrumapp.com/photos/view?photos=af5b912c-7752-4d21-89f9-1b46bede10b2,2021-10-22,11:38,157.414177652246,20.0,,,126.1421
