fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,sample_photo,sample_photo_caption,sample_photo_url,substrate,substrate_other,substrate_notes,landscape,sky_view,gridsect,gridsect_index,grid_sect_direction,gridsect_radius,substrate_temperature,ambient_temperature_c,ambient_humidity,c_label,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
5240eaae-dfeb-438a-80ca-adf5bd2ecbae,2021-10-16 17:51:44 UTC,2021-10-16 17:52:29 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:06 UTC,2021-10-16 22:28:06 UTC,1,,2021OctoberHawaii,,20.7103816,-156.3055341,POINT (-156.3055341 20.7103816),d50f1533-0c99-4198-b634-80991c4d7083,,https://web.fulcrumapp.com/photos/view?photos=d50f1533-0c99-4198-b634-80991c4d7083,Fungus,,,Forest,Partially Obstructed,no,,,,9.5,10.6,89.7,C-5275,2021-10-16,07:51,1944.12911224374,13.221,,,339.45468
6bace713-327e-4239-8644-b1d5684e1ab9,2021-10-16 17:56:19 UTC,2021-10-16 17:57:01 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:07 UTC,2021-10-16 22:28:07 UTC,1,,2021OctoberHawaii,,20.7099173,-156.3068385,POINT (-156.3068385 20.7099173),3a2b1011-6f30-4c19-b679-827c9919671f,,https://web.fulcrumapp.com/photos/view?photos=3a2b1011-6f30-4c19-b679-827c9919671f,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,9.8,9.3,90.7,C-5276,2021-10-16,07:56,1928.04163237756,3.216,,,59.573864
366817cc-5ce6-4c3f-a733-10000727586d,2021-10-16 18:01:43 UTC,2021-10-16 18:02:28 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:08 UTC,2021-10-16 22:28:08 UTC,1,,2021OctoberHawaii,,20.7106816,-156.3072865,POINT (-156.3072865 20.7106816),e95337b7-24ee-4080-a046-ac9b5b15e76e,,https://web.fulcrumapp.com/photos/view?photos=e95337b7-24ee-4080-a046-ac9b5b15e76e,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,10.4,9.3,92.2,C-5289,2021-10-16,08:01,1901.80391093084,3.216,,,277.13437
060bc386-258e-44ff-899d-554acd7e9d03,2021-10-16 18:03:48 UTC,2021-10-16 18:04:25 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:08 UTC,2021-10-16 22:28:08 UTC,1,,2021OctoberHawaii,,20.7106238,-156.3071311,POINT (-156.3071311 20.7106238),bce3596f-96b8-411a-a084-8cc8a61237b4,,https://web.fulcrumapp.com/photos/view?photos=bce3596f-96b8-411a-a084-8cc8a61237b4,Rotting_flower,,,Forest,Partially Obstructed,no,,,,9.9,9.3,93.2,C-5823,2021-10-16,08:03,1908.10470606179,3.394,,,34.9192
d4d755cd-955e-46ad-be36-fdbd0ca178fe,2021-10-16 18:07:35 UTC,2021-10-16 18:08:18 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:09 UTC,2021-10-16 22:28:09 UTC,1,,2021OctoberHawaii,,20.7100453,-156.3068645,POINT (-156.3068645 20.7100453),19e320c9-04b9-43c2-8573-22a8c18ce2c8,,https://web.fulcrumapp.com/photos/view?photos=19e320c9-04b9-43c2-8573-22a8c18ce2c8,Rotting_flower,,,Forest,Partially Obstructed,no,,,,10,9.3,94.1,C-5269,2021-10-16,08:07,1927.64181248038,4.109,,,143.27194
81cdf828-6c9a-4d1a-9956-a9452ca029d5,2021-10-16 18:52:25 UTC,2021-10-16 18:53:06 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:10 UTC,2021-10-16 22:28:10 UTC,1,,2021OctoberHawaii,,20.6737381,-156.330156,POINT (-156.330156 20.6737381),8c019d46-784e-4fba-ae32-c08a6b976d40,,https://web.fulcrumapp.com/photos/view?photos=8c019d46-784e-4fba-ae32-c08a6b976d40,Fungus,,,Forest,Partially Obstructed,no,,,,13.4,12.7,83.4,C-5839,2021-10-16,08:52,2024.73416108463,7.58,,,190.16147
37adba8e-54f4-4a7d-86ab-b3717bf50163,2021-10-16 18:55:42 UTC,2021-10-16 18:56:21 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:10 UTC,2021-10-16 22:28:10 UTC,1,,2021OctoberHawaii,,20.6729078,-156.3307544,POINT (-156.3307544 20.6729078),da86bea3-7905-49ae-999c-a7124c37193f,,https://web.fulcrumapp.com/photos/view?photos=da86bea3-7905-49ae-999c-a7124c37193f,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,12.9,12.7,86.7,C-5821,2021-10-16,08:55,1999.45015079997,4.445,,,259.96848
79992eba-e7b9-46f1-a26d-ad66674886b3,2021-10-16 19:00:25 UTC,2021-10-16 19:01:14 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:11 UTC,2021-10-16 22:28:11 UTC,1,,2021OctoberHawaii,,20.6726446,-156.3309806,POINT (-156.3309806 20.6726446),bc1f3ff3-84d2-45a9-a3a8-dafc957d6067,,https://web.fulcrumapp.com/photos/view?photos=bc1f3ff3-84d2-45a9-a3a8-dafc957d6067,Fungus,,,Forest,Partially Obstructed,no,,,,12.6,12,90.7,C-5837,2021-10-16,09:00,2001.92704634352,7.353,,,242.32486
f028b045-a614-4861-9148-8298b856b278,2021-10-16 19:02:06 UTC,2021-10-16 19:03:03 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:11 UTC,2021-10-16 22:28:11 UTC,1,,2021OctoberHawaii,,20.6720759,-156.3326736,POINT (-156.3326736 20.6720759),0593c892-3da3-444e-b52a-cb8b4c4fea4b,,https://web.fulcrumapp.com/photos/view?photos=0593c892-3da3-444e-b52a-cb8b4c4fea4b,Mollusk,,,Forest,Partially Obstructed,no,,,,13.1,12.7,90.2,C-5836,2021-10-16,09:02,1967.4910077349,6.908,,,181.47508
eb7757ae-4ef2-4fa2-b6b4-9d6ba479c2b2,2021-10-16 19:16:00 UTC,2021-10-16 19:16:47 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:12 UTC,2021-10-16 22:28:12 UTC,1,,2021OctoberHawaii,,20.6721907,-156.3327848,POINT (-156.3327848 20.6721907),e3d04346-cd0e-4f6e-a426-32d900064f8a,,https://web.fulcrumapp.com/photos/view?photos=e3d04346-cd0e-4f6e-a426-32d900064f8a,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,13.3,12.7,89.3,C-5272,2021-10-16,09:15,1970.44285488772,6.736,,,169.49825
6418e5db-b035-4297-addc-8a70bcbdc1b0,2021-10-16 19:27:00 UTC,2021-10-16 19:27:39 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:12 UTC,2021-10-16 22:28:12 UTC,1,,2021OctoberHawaii,,20.6702482,-156.3364066,POINT (-156.3364066 20.6702482),d7e39d99-9c6c-4c65-87da-5f2b33898998,,https://web.fulcrumapp.com/photos/view?photos=d7e39d99-9c6c-4c65-87da-5f2b33898998,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,14.4,13.3,90.2,C-5266,2021-10-16,09:27,1932.63047660778,4.132,,,152.31082
96e51a90-bc87-4bcc-a988-08d1e6badf56,2021-10-16 19:36:51 UTC,2021-10-16 19:37:32 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:13 UTC,2021-10-16 22:28:13 UTC,1,,2021OctoberHawaii,,20.6685703,-156.3390938,POINT (-156.3390938 20.6685703),7456ce84-4cd2-4751-8a72-9f4690753507,,https://web.fulcrumapp.com/photos/view?photos=7456ce84-4cd2-4751-8a72-9f4690753507,Rotting_flower,,,Forest,Partially Obstructed,no,,,,13.1,13.4,94.6,C-5686,2021-10-16,09:36,1839.74431250452,6.862,,,270.36502
24f24806-1ca5-4369-bea3-f9d99fb79ce6,2021-10-16 19:45:09 UTC,2021-10-16 19:45:58 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-16 22:28:13 UTC,2021-10-16 22:28:13 UTC,1,,2021OctoberHawaii,,20.673163,-156.340209,POINT (-156.340209 20.673163),9753653b-3f79-4f81-97b9-2ccbb17b1693,,https://web.fulcrumapp.com/photos/view?photos=9753653b-3f79-4f81-97b9-2ccbb17b1693,Vegetal_litter/mix,,,Forest,Partially Obstructed,no,,,,14.3,13.4,93.2,C-5764,2021-10-16,09:45,1785.35561354583,7.075,,,285.93506
897b2cc2-b8ac-4116-b872-6ce0c61761ff,2021-10-16 22:36:06 UTC,2021-10-16 22:36:44 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:31:56 UTC,2021-10-18 22:31:56 UTC,1,,2021OctoberHawaii,,20.8751573,-156.3036132,POINT (-156.3036132 20.8751573),a253b094-762a-420a-9356-5d2077210ce5,,https://web.fulcrumapp.com/photos/view?photos=a253b094-762a-420a-9356-5d2077210ce5,Rotting_flower,,,Forest,Partially Obstructed,no,,,,31,23,88.9,C-5689,2021-10-16,12:36,450.789896633081,64.1,,,
7cf045eb-b9e5-40e6-8ff8-9d4aa9aec501,2021-10-17 23:24:49 UTC,2021-10-17 23:25:35 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:31:57 UTC,2021-10-18 22:31:57 UTC,1,,2021OctoberHawaii,,22.0614568,-159.3467151,POINT (-159.3467151 22.0614568),383f03be-e938-4549-8074-26deb630e86c,,https://web.fulcrumapp.com/photos/view?photos=383f03be-e938-4549-8074-26deb630e86c,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,29.5,29.2,62.4,C-5688,2021-10-17,13:24,44.6402906025134,95.496,,,87.07646
2684cee7-29c1-4559-8342-2f541cd0d1e8,2021-10-17 23:27:16 UTC,2021-10-17 23:27:57 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:31:57 UTC,2021-10-18 22:31:57 UTC,1,,2021OctoberHawaii,,22.0613715,-159.3464491,POINT (-159.3464491 22.0613715),6efe1931-cf00-4264-b0ac-a7029db3bc38,,https://web.fulcrumapp.com/photos/view?photos=6efe1931-cf00-4264-b0ac-a7029db3bc38,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,26.2,27.1,69.2,C-5687,2021-10-17,13:27,83.3917105345621,6.872,,,98.74959
6e9247a9-469c-4672-bded-6cffa77a9112,2021-10-17 23:32:30 UTC,2021-10-17 23:33:10 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:31:58 UTC,2021-10-18 22:31:58 UTC,1,,2021OctoberHawaii,,22.061641,-159.3462157,POINT (-159.3462157 22.061641),50e756a1-7e13-4ad3-8bb3-ba18e225fc92,,https://web.fulcrumapp.com/photos/view?photos=50e756a1-7e13-4ad3-8bb3-ba18e225fc92,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,26.9,27.1,70.9,C-5838,2021-10-17,13:32,90.0760799991534,7.075,,,262.44916
aa41eb16-916e-42ab-92d3-4224c9f7290b,2021-10-17 23:46:45 UTC,2021-10-17 23:47:39 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:31:58 UTC,2021-10-18 22:31:58 UTC,1,,2021OctoberHawaii,,22.0624156,-159.3466848,POINT (-159.3466848 22.0624156),538e7884-2cdf-4bce-b3d8-1d17891ec72a,,https://web.fulcrumapp.com/photos/view?photos=538e7884-2cdf-4bce-b3d8-1d17891ec72a,Rotting_nut/pod/seed/fruit,,Red guava,Forest,Partially Obstructed,no,,,,26.8,26.4,70.2,C-5835,2021-10-17,13:46,115.528528669133,6.217,,,295.44104
3b2869c8-ffe4-4aad-9f18-509a762b8cf8,2021-10-17 23:48:13 UTC,2021-10-17 23:48:57 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:31:58 UTC,2021-10-18 22:31:58 UTC,1,,2021OctoberHawaii,,22.0643114,-159.3476142,POINT (-159.3476142 22.0643114),5ed95fab-b058-4e85-b34b-b84438da8526,,https://web.fulcrumapp.com/photos/view?photos=5ed95fab-b058-4e85-b34b-b84438da8526,Rotting_nut/pod/seed/fruit,,Red guava,Forest,Partially Obstructed,no,,,,25.5,25.7,71.2,C-5288,2021-10-17,13:48,188.80262754074,5.112,,,289.2482
10c85825-d293-4180-865b-f0caf216ce1a,2021-10-17 23:50:47 UTC,2021-10-17 23:51:27 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:31:59 UTC,2021-10-18 22:31:59 UTC,1,,2021OctoberHawaii,,22.0642942,-159.3476381,POINT (-159.3476381 22.0642942),4d21eefb-a409-4d5e-8720-d1b421298574,,https://web.fulcrumapp.com/photos/view?photos=4d21eefb-a409-4d5e-8720-d1b421298574,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,29.6,25.7,72.1,C-5765,2021-10-17,13:50,190.7603561534,5.743,,,89.99803
32102906-1923-4fd2-b72c-7fc8497cd6a6,2021-10-17 23:52:22 UTC,2021-10-17 23:53:02 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:31:59 UTC,2021-10-18 22:31:59 UTC,1,,2021OctoberHawaii,,22.0643797,-159.3477813,POINT (-159.3477813 22.0643797),be867d21-d23d-487b-aae0-69d56917c4f8,,https://web.fulcrumapp.com/photos/view?photos=be867d21-d23d-487b-aae0-69d56917c4f8,Rotting_nut/pod/seed/fruit,,Red guava,Forest,Partially Obstructed,no,,,,25.6,25.7,72,C-5277,2021-10-17,13:52,204.543307768009,5.195,,,15.703543
39050f88-841b-4aa7-96a7-75ae87b0a849,2021-10-17 23:55:22 UTC,2021-10-17 23:55:57 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:00 UTC,2021-10-18 22:32:00 UTC,1,,2021OctoberHawaii,,22.0644126,-159.3477912,POINT (-159.3477912 22.0644126),96cb55cf-89a4-4e25-aa6f-126444bcdcac,,https://web.fulcrumapp.com/photos/view?photos=96cb55cf-89a4-4e25-aa6f-126444bcdcac,Rotting_nut/pod/seed/fruit,,,Forest,Partially Obstructed,no,,,,25.8,25.7,76.6,C-5840,2021-10-17,13:55,211.653347169233,4.837,,,188.70801
c1d07fab-8b1f-4308-b3d6-ca85388cc029,2021-10-17 23:56:52 UTC,2021-10-17 23:57:33 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-10-18 22:32:00 UTC,2021-10-18 22:32:00 UTC,1,,2021OctoberHawaii,,22.0646467,-159.3479776,POINT (-159.3479776 22.0646467),795aebed-ee82-48a7-a474-a11aa5470686,,https://web.fulcrumapp.com/photos/view?photos=795aebed-ee82-48a7-a474-a11aa5470686,Rotting_nut/pod/seed/fruit,,Red guava,Forest,Partially Obstructed,no,,,,25.3,25,73.1,C-5755,2021-10-17,13:56,227.572332421981,4.882,,,160.94012
